,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
9123,297.0,168.0,46,3,2,1453876326,0.000194732,0.0081738,0.0102702,0.999412,2.82e-05,0.000919028,0.962792,0.0826726,0.00111237,0.00123014,0.204708,5.08118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9135,350.0,309.0,32,29,1,1453867852,0.0022545,0.37224,0.00732609,0.128953,0.0327788,0.057623,0.0618565,0.00784698,0.0114553,0.035961,0.316096,3.32121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9140,692.0,719.0,613,27,1,1453876366,0.00418084,0.0605768,0.0211399,0.736515,0.0814504,0.0217275,0.326422,0.0814317,0.00922307,0.0114979,0.489943,4.16809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9148,94.0,271.0,409,26,0,1453871044,0.000358464,0.186969,0.00178462,0.911398,0.000505936,0.00190199,0.372998,0.0575871,0.00182747,0.00198323,0.172582,2.81298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9152,317.0,320.0,153,25,0,1453877615,0.00330567,0.998332,0.00145684,0.000445511,0.00160778,0.854358,0.505552,0.0300296,0.241122,0.0186244,0.478778,2.22054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9165,2898.0,2042.0,842,21,0,1453875087,0.00115166,0.469547,0.00955524,0.703441,0.000245814,0.00399249,0.0312382,0.0199063,0.00162161,0.00690092,0.341747,1.94562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9169,1094.0,676.0,2593,20,0,1453884785,0.0177441,0.984398,0.0042858,0.0053981,0.0109518,0.780029,0.750632,0.0404934,0.351525,0.0482384,1.05902,4.44008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9193,297.0,168.0,46,2,0,1453876418,0.00079194,0.0108182,0.00252735,0.988897,0.00698811,0.000952845,0.621011,0.180917,0.000758848,0.00211356,0.169385,1.25248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9200,297.0,168.0,46,2,2,1453875093,0.000491915,0.0205832,0.00259912,0.98805,0.0029315,0.000970103,0.386579,0.0375008,0.000985621,0.00184703,0.174093,2.25198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9202,12.0,33.0,7,2,0,1453871292,0.00309669,0.0255655,0.045362,0.492945,0.0764059,0.0401802,0.978336,0.237987,0.0114266,0.00242936,0.486027,3.13709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9203,351.0,878.0,4435,2,0,1453867799,2.29e-05,0.00148561,0.00597652,0.76117,0.17199,0.0021157,0.999997,0.075008,0.00147429,0.000206376,0.0565541,1.21358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9212,361.0,157.0,123,17,0,1453883388,0.00751707,0.996922,0.00862356,0.000458728,0.000621877,0.850656,0.0411466,0.00980885,0.279365,0.0167602,0.885448,4.07707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9217,1075.0,315.0,749,16,0,1453882646,0.00160938,0.781867,0.00186066,0.349743,0.00521245,0.0114366,0.182905,0.0505191,0.00799254,0.00264809,0.295326,1.67831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9228,561.0,324.0,4848,15,0,1453882702,0.00522467,0.992299,0.049393,0.00100316,0.000173127,0.981739,0.0446781,0.00929895,0.294513,0.117333,1.32813,6.42357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9234,403.0,173.0,161,14,1,1453873482,0.000139797,0.00258106,0.00291,0.998779,0.00013416,0.000102823,0.0934418,0.0252142,8.13e-05,0.000582596,0.0935003,1.08751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9248,168.0,186.0,1825,12,0,1453882101,8.57e-05,0.00266584,0.00337964,0.999202,0.00118193,0.000617264,0.996025,0.228332,0.000751099,0.000186764,0.129686,2.05628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9257,161.0,232.0,150,11,0,1453873435,0.00577437,0.327561,0.00688971,0.233599,0.151549,0.0360584,0.972319,0.336967,0.0187018,0.0549586,0.497156,1.59148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9275,15.0,31.0,46,1,0,1453881662,8.02e-05,0.0013106,0.00125805,0.996646,0.00751498,0.000186115,0.989258,0.0651581,0.000275335,0.000115179,0.0701658,0.960589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9277,1322.0,1284.0,615,1,0,1453879957,0.00205345,0.0312507,0.0350506,0.976313,0.00415084,0.0126706,0.206318,0.0312731,0.0039931,0.0177727,0.382643,3.25577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9309,1050.0,630.0,112,1,4,1453872340,0.000518666,0.0183418,0.0529646,0.992762,4.78e-05,0.00423448,0.230269,0.069756,0.00106152,0.00135132,0.251227,3.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9311,84.0,128.0,236,1,0,1453871482,0.0073997,0.205731,0.00666621,0.553828,0.165801,0.0160829,0.255386,0.0423932,0.0105303,0.0365599,0.599827,2.30926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9314,66.0,80.0,423,1,0,1453867683,0.000490701,0.0118874,0.0149478,0.962171,0.00972067,0.00308515,0.697216,0.187539,0.00137069,0.00104678,0.206187,2.08395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9316,443.0,198.0,265,1,0,1453867062,0.000178103,0.00226315,0.00600668,0.99956,0.000884436,0.000445455,0.996392,0.204217,0.000896565,0.000820993,0.145168,3.93351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9334,1287.0,567.0,135,0,0,1453872613,0.000809685,0.462447,0.00280787,0.681658,0.00121029,0.00414097,0.34688,0.152329,0.00342869,0.00735194,0.224212,2.29845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9338,1463.0,454.0,251,0,0,1453870363,0.00210979,0.586017,0.0147575,0.225452,0.00589575,0.0182558,0.108468,0.0192186,0.00790978,0.0056476,0.318517,2.23192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9343,713.0,414.0,345,9,0,1453876871,9.08e-05,0.0437866,0.000137934,0.997433,0.00148121,0.000143696,0.162792,0.0253575,0.000366634,0.000859825,0.0845212,1.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9346,292.0,397.0,299,9,0,1453864196,0.000362691,0.0224437,0.0133062,0.988789,0.00159282,0.00557566,0.974752,0.0690161,0.00240011,0.00491866,0.225638,2.9152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9348,209.0,2434.0,368,9,1,1453855707,0.0014226,0.98014,0.00390449,0.00596036,0.00777016,0.231889,0.984731,0.122999,0.0756828,0.265868,0.561551,2.76531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9350,46.0,101.0,192,9,0,1453844381,0.000245197,0.16159,0.00249065,0.987274,0.000188009,0.000816221,0.191965,0.0635325,0.00107893,0.00243456,0.210022,3.09856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9369,655.0,1761.0,792,71,2,1453882556,0.000250037,0.99967,0.000116533,0.00711782,2.11e-05,0.028756,0.0755804,0.00625344,0.0209238,0.167714,0.142291,3.68309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9373,0.0,1.0,0,7,0,1453876782,0.00328836,0.0109642,0.142376,0.891958,0.00773354,0.0272753,0.26079,0.0885317,0.00467877,0.00433396,0.593878,2.12898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9374,2172.0,280.0,193,7,0,1453874215,0.000339272,0.00762552,0.0966726,0.393758,0.0979824,0.0344472,0.998791,0.034544,0.00773989,0.00184677,0.235511,2.69057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9375,1007.0,212.0,533,7,0,1453866635,4.1e-05,0.002495,0.00115577,0.999632,0.000136161,0.000122554,0.810932,0.120908,0.000117489,0.000346765,0.070519,1.77319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9377,584.0,2034.0,117,7,0,1453864417,0.0097065,0.679886,0.0188571,0.125266,0.0156369,0.221745,0.943289,0.256566,0.0394771,0.0554272,0.657617,2.98614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9378,917.0,6224.0,1595,7,1,1453859423,5.17e-05,0.000718662,0.00603819,0.993996,0.0174959,0.00135928,0.995525,0.0683319,0.000443874,0.00119909,0.125158,1.69282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9382,341.0,1048.0,630,69,2,1453857142,0.00937082,0.834672,0.0604339,0.10441,0.00448888,0.647031,0.218574,0.0275529,0.177515,0.106256,1.41031,5.99438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9384,2172.0,280.0,193,6,0,1453879195,0.000375586,0.0079238,0.117642,0.374934,0.0998352,0.0415427,0.998421,0.0327805,0.00840314,0.00199904,0.255986,2.71092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9385,716.0,1065.0,333,6,0,1453877479,0.000378851,0.00847473,0.00960988,0.9949,0.000500131,0.00385099,0.983864,0.397387,0.00117439,0.00232305,0.19927,3.47313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9387,363.0,3319.0,5206,6,0,1453875788,8.01e-05,0.052216,0.000293157,0.999295,8.62e-05,0.000436191,0.995441,0.0957019,0.000560417,0.000237146,0.0818944,2.87553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9389,18.0,3.0,4,6,2,1453868952,0.00143115,0.0021778,0.00396185,0.98431,0.00592994,0.00063778,0.246029,0.0762777,0.000602837,0.00148221,0.139231,1.21043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9392,3464.0,1160.0,708,6,0,1453863429,0.00110117,0.0194334,0.00802128,0.81576,0.113557,0.00466091,0.983548,0.121239,0.00466673,0.00611559,0.258116,2.33981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9404,178.0,219.0,1521,53,4,1453880528,0.00582605,0.454323,0.0716525,0.0209575,0.0549803,0.438217,0.921569,0.0633796,0.0754867,0.0203095,0.706738,3.37194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9411,1467.0,1838.0,2489,50,7,1453866490,0.00245823,0.027978,0.0990178,0.743916,0.0246172,0.0555992,0.78626,0.313826,0.0101862,0.0143052,0.72469,6.55718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9412,1146.0,1523.0,902,50,3,1453858748,0.00162628,0.999436,0.000349012,0.00142608,0.00203526,0.0331975,0.07104,0.0070473,0.04328,0.0134956,0.320984,2.44274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9413,497.0,188.0,1738,5,0,1453880685,0.0008612,0.999767,0.000439222,0.000528249,8.54e-05,0.85831,0.263417,0.00750818,0.294009,0.0137181,0.548644,3.84507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9416,2172.0,280.0,193,5,1,1453874269,0.000106334,0.00285731,0.0608138,0.500283,0.0923101,0.0137939,0.999548,0.0212738,0.00648,0.000615994,0.191294,2.35779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9427,670.0,1672.0,997,48,2,1453855821,0.00229761,0.0249487,0.107275,0.40338,0.0993933,0.0587854,0.837999,0.344451,0.00924381,0.0862391,0.482259,2.40489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9432,79.0,562.0,215,46,0,1453878427,0.0100279,0.445824,0.00598446,0.352941,0.0724001,0.0155728,0.0635793,0.0429519,0.0112483,0.224068,0.657559,2.08723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9435,287.0,422.0,542,46,0,1453861117,0.00739077,0.212206,0.0245661,0.357401,0.168344,0.0284371,0.327017,0.120942,0.0167901,0.0139043,0.717314,2.94098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9444,40.0,613.0,384,42,0,1453863058,0.000395025,0.911744,0.0150391,0.0673552,0.000925242,0.0661234,0.0948321,0.0069965,0.0105859,0.00453658,0.445962,3.97893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9446,846.0,494.0,347,41,7,1453875503,0.00075228,0.999128,0.000752633,0.00153311,0.000315729,0.199744,0.0320225,0.00303881,0.106732,0.224031,0.412939,4.04154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9447,360.0,4042.0,1024,41,0,1453860738,0.0191937,0.66047,0.148947,0.024093,0.0243994,0.942422,0.968495,0.271502,0.340776,0.136239,1.6167,5.38307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9453,363.0,3319.0,5206,4,0,1453875552,8.68e-05,0.0169872,0.000968914,0.987797,0.0123136,0.00206829,0.999408,0.0730577,0.0010662,0.00129538,0.103346,1.46514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9459,363.0,3319.0,5206,4,0,1453863356,0.00158482,0.00760313,0.0129094,0.864109,0.0910447,0.00548904,0.997098,0.267545,0.00563451,0.00135432,0.197662,1.98495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9460,17.0,1664.0,3296,4,0,1453862906,0.000219182,0.0022091,0.00595432,0.979677,0.0305176,0.00254304,0.999964,0.37572,0.0039568,0.00163988,0.15562,1.40964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9461,17.0,1664.0,3296,4,0,1453862728,0.000168687,0.00440037,0.00884843,0.964057,0.0151559,0.00518919,0.998024,0.10796,0.00135022,0.000510331,0.116836,4.66456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9467,363.0,3319.0,5206,4,0,1453861368,0.00069814,0.0259556,0.00369303,0.998123,0.000348064,0.00297085,0.985822,0.108303,0.00260784,0.0037135,0.190542,3.48716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9471,1050.0,862.0,795,39,0,1453844114,0.00824497,0.222952,0.0215388,0.352961,0.0529176,0.0993105,0.297585,0.0484029,0.0338385,0.0255538,0.773444,4.01084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9472,135.0,764.0,764,38,0,1453879211,0.000239235,0.00210012,0.00368785,0.999587,0.00013166,0.000783079,0.650754,0.204835,0.000428365,0.00103106,0.103239,3.14234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9478,133.0,146.0,433,33,0,1453874777,0.0193135,0.766909,0.0401131,0.0400604,0.0175089,0.816565,0.402926,0.0316129,0.193003,0.0226948,1.34353,4.51517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9485,40.0,140.0,184,31,2,1453884774,0.00111535,0.999056,0.00316467,0.00147636,4.69e-05,0.372149,0.0135228,0.00290991,0.0778033,0.142898,0.611114,6.68292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9489,176.0,187.0,994,30,2,1453862670,0.0102399,0.278635,0.0359304,0.364601,0.06352,0.0359048,0.60422,0.160751,0.0158238,0.0484109,0.712307,2.12134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9492,363.0,3319.0,5206,3,0,1453875894,2.28e-05,0.000822233,0.000521261,0.999988,1.42e-05,9.63e-05,0.933683,0.107585,0.00010898,9.26e-05,0.0586712,2.40264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9495,17.0,1664.0,3296,3,0,1453862825,0.000170793,0.00429976,0.00778907,0.951972,0.0450522,0.00335376,0.999872,0.331233,0.00296583,0.00148567,0.153537,3.44098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9496,363.0,3319.0,5206,3,0,1453862643,6.37e-05,0.012248,0.00110419,0.995975,0.00120744,0.00153998,0.999641,0.194166,0.00123055,0.00224384,0.101645,2.33748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9504,670.0,501.0,197,28,0,1453855773,0.00189592,0.321974,0.0403296,0.717085,0.00085638,0.031475,0.225127,0.0546822,0.00971822,0.12728,0.584056,4.85947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9508,49.0,502.0,368,27,5,1453880754,0.00601012,0.961141,0.0824172,0.00407726,0.000846383,0.898673,0.124577,0.0240264,0.139874,0.0200805,1.01905,4.13131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9512,131.0,320.0,776,27,4,1453856457,0.00330832,0.496815,0.0186081,0.755437,0.00314237,0.0087128,0.271283,0.0837036,0.00922269,0.0371607,0.599457,3.70598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9524,273.0,196.0,1800,24,6,1453884776,0.00495141,0.897833,0.0448667,0.0108176,0.00165719,0.925146,0.279567,0.0281375,0.180056,0.0437811,1.05405,3.75709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9532,864.0,650.0,1022,23,1,1453868431,0.000172615,0.00229007,0.00387431,0.999394,0.000575177,0.000287119,0.629944,0.0934816,0.000364487,0.000272495,0.138905,3.50846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9540,3757.0,4669.0,3800,22,0,1453862521,0.00661404,0.158556,0.0282395,0.709713,0.0100698,0.0937288,0.167422,0.062822,0.0188529,0.160883,0.678571,3.98432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9542,60.0,181.0,315,21,7,1453879666,0.00140716,0.978853,0.00822576,0.0253156,0.000229859,0.078889,0.0261434,0.00827087,0.0283385,0.0373919,0.497563,5.50819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9544,3757.0,4669.0,3800,21,0,1453862337,0.000209935,0.00667269,0.00686839,0.999269,0.00017616,0.00105282,0.894365,0.17135,0.000736891,0.00203843,0.153359,3.57714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9545,84.0,42.0,35,21,5,1453861889,0.00389207,0.764844,0.00311504,0.0394449,0.0726841,0.143846,0.320136,0.0217301,0.0411007,0.00857757,0.643574,2.76633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9552,1296.0,257.0,565,20,0,1453876938,0.00544479,0.895597,0.0121085,0.0542852,0.0180671,0.26792,0.442631,0.0518137,0.115675,0.114372,1.11566,4.89968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9554,370.0,511.0,220,20,0,1453874808,0.00954664,0.582496,0.0817315,0.0362375,0.136056,0.401181,0.603773,0.153415,0.0613394,0.307633,1.24983,3.28439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9559,363.0,3319.0,5206,2,1,1453879106,9.52e-05,0.00487517,0.000618428,0.999888,3.51e-05,0.000375425,0.953656,0.158181,0.000340484,0.000539593,0.102009,2.10985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9560,363.0,3319.0,5206,2,0,1453879040,3.25e-05,0.00105867,0.000425403,0.999956,0.000167294,0.000109051,0.997104,0.107338,0.000173282,0.000190091,0.049211,2.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9561,363.0,3319.0,5206,2,0,1453878997,9.58e-06,0.000258991,8.43e-05,0.999998,1.05e-05,9.96e-06,0.986101,0.0889975,2.04e-05,1.34e-05,0.0209246,2.09326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9563,363.0,3319.0,5206,2,0,1453875722,7.15e-05,0.00426832,0.000380966,0.999823,0.000285394,0.000194285,0.918489,0.0374676,0.000224714,0.000450733,0.0777341,1.65283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9565,2167.0,1087.0,285,2,0,1453869558,0.0003595,0.00338043,0.0123753,0.998482,0.000566081,0.00152133,0.845465,0.296075,0.00108473,0.00152518,0.158333,2.80951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9566,82.0,1542.0,39,2,0,1453869149,0.000605453,0.0120303,0.0216951,0.967184,0.00884952,0.0115107,0.998559,0.362382,0.00598742,0.003255,0.249191,2.73871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9568,363.0,3319.0,5206,2,0,1453863155,0.000185504,0.0446612,0.0021251,0.994367,0.000896519,0.00455544,0.99844,0.127314,0.00319294,0.00809282,0.165589,2.81096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9570,363.0,3319.0,5206,2,0,1453862702,0.000111845,0.00361942,0.000603701,0.989058,0.00562849,0.000138059,0.158547,0.0823993,0.000181793,0.0104762,0.0951709,1.6153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9571,363.0,3319.0,5206,2,0,1453861454,0.00051148,0.0217844,0.00306643,0.976524,0.00752943,0.00185839,0.978417,0.175944,0.00237018,0.00522916,0.160227,1.92849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9572,363.0,3319.0,5206,2,0,1453861280,0.000505727,0.0933061,0.00276157,0.941278,0.00990358,0.026383,0.999629,0.341203,0.0114665,0.00763905,0.201425,1.68637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9573,363.0,3319.0,5206,2,0,1453860524,0.000738788,0.0184104,0.0113998,0.953608,0.0271086,0.00819644,0.986115,0.166862,0.00806269,0.00361977,0.287548,4.2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9575,21.0,882.0,194,2,0,1453855814,0.00144985,0.0490462,0.0543472,0.417175,0.0097242,0.154317,0.98597,0.120207,0.0232714,0.00648011,0.477992,3.30562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9582,3757.0,4669.0,3800,19,0,1453862465,0.000886509,0.096563,0.0191493,0.931425,0.00163392,0.00908339,0.426294,0.0471316,0.00510386,0.006852,0.406823,3.96286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9583,3757.0,4669.0,3800,19,1,1453862191,7.65e-05,0.0260809,0.00130644,0.999282,7.39e-05,0.000841229,0.995136,0.204265,0.000531833,0.0017683,0.13601,2.99896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9586,183.0,210.0,253,18,1,1453881738,0.0110109,0.990057,0.00718628,0.00225098,0.0050943,0.700649,0.173509,0.0166753,0.132775,0.145624,0.741319,4.07215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9589,3677.0,1255.0,341,18,1,1453858512,0.000242578,0.0194554,0.00231757,0.955711,0.129223,0.00184951,0.938897,0.018347,0.0010632,0.00156318,0.168387,1.67761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9593,3757.0,4669.0,3800,17,1,1453862130,3.5e-05,0.00492768,0.00124787,0.999828,4.35e-05,0.000136593,0.290153,0.0979891,0.000102433,0.00124578,0.121881,2.8209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9595,492.0,1104.0,914,17,0,1453857227,0.00018476,0.0037396,0.00351931,0.998951,0.000108589,0.000511392,0.957148,0.191517,0.00040038,0.000286988,0.111848,1.87646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9601,64.0,391.0,174,16,3,1453865557,0.00102639,0.376008,0.0749657,0.488817,0.00146158,0.0996682,0.865769,0.14464,0.0271523,0.0104703,0.6967,6.07328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9602,3757.0,4669.0,3800,16,0,1453862412,0.00212986,0.0946168,0.0615253,0.887547,0.00325272,0.0650223,0.527115,0.156916,0.0112949,0.0963765,0.604149,3.92387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9606,584.0,284.0,471,15,0,1453864649,0.00133418,0.00545595,0.0300042,0.933046,0.076375,0.00936385,0.886516,0.0300905,0.00421505,0.00153058,0.356318,5.14473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9608,47.0,34.0,66,15,0,1453857205,0.000611254,0.917204,0.0384604,0.00940737,0.000607807,0.290863,0.0718075,0.0129203,0.0359072,0.00165138,0.617389,6.2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9615,3757.0,4669.0,3800,13,0,1453862252,0.000396604,0.0101687,0.0147613,0.991137,0.00237097,0.00314734,0.521413,0.163227,0.00175887,0.00730858,0.268647,3.35286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9623,1406.0,223.0,61,12,0,1453859534,0.00812771,0.229931,0.168755,0.216835,0.00867064,0.263222,0.108509,0.0392292,0.0368212,0.0262896,1.01893,3.7057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9624,307.0,112.0,69,12,0,1453845105,0.00532459,0.189384,0.0377717,0.899783,0.000629284,0.0266216,0.14608,0.180424,0.0130069,0.0406058,0.503219,4.58718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9628,109.0,54.0,129,11,0,1453885236,0.00037577,0.640666,0.0236633,0.401801,0.000922221,0.0343602,0.0803512,0.015858,0.00872798,0.00944256,0.430019,5.86919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9629,29.0,710.0,148,11,0,1453884840,0.000588676,0.0386044,0.0186233,0.953524,0.00198528,0.00735256,0.287897,0.0111268,0.00206441,0.000993315,0.315236,4.03291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9636,1008.0,507.0,126,103,0,1453868424,0.0025673,0.9933,0.00286764,0.0202516,0.00144008,0.259426,0.509872,0.0172267,0.0786769,0.0302259,0.665584,5.69549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9640,0.0,1.0,0,10,0,1453876840,0.00323157,0.156912,0.078287,0.466196,0.0263467,0.0254895,0.0643854,0.0210871,0.00576287,0.0056828,0.647598,2.06709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9642,1406.0,223.0,61,10,0,1453859865,0.000573298,0.901745,0.0758244,0.0674655,0.000137457,0.0970819,0.0890463,0.013801,0.0146729,0.00211264,0.620275,5.75361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9646,716.0,1065.0,333,1,0,1453877170,0.00203936,0.0154939,0.0303263,0.927199,0.0242415,0.0129675,0.987005,0.351451,0.00507462,0.0279584,0.41692,2.48562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9647,716.0,1065.0,333,1,0,1453877063,0.000378851,0.00847473,0.00960988,0.9949,0.000500131,0.00385099,0.983864,0.397387,0.00117439,0.00232305,0.19927,3.47313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9648,1.0,1.0,37,1,0,1453876941,0.00379474,0.690672,0.0490037,0.0173354,0.0119299,0.632294,0.183567,0.0326444,0.0671577,0.0664757,0.908589,4.69713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9649,363.0,3319.0,5206,1,0,1453861109,0.000843591,0.00664829,0.00685809,0.978431,0.0322461,0.00493873,0.99686,0.277995,0.00369321,0.00476365,0.250203,1.77165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9650,363.0,3319.0,5206,1,0,1453861072,1.9e-05,0.000603077,0.000889767,0.999913,0.00047891,0.000152908,0.985391,0.0605189,0.000169498,0.000462025,0.0525749,1.86537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9653,272.0,50.0,15,1,0,1453857798,0.000163197,0.00213872,0.00119,0.99991,0.000136285,0.000125907,0.920682,0.35163,0.00018847,0.00786738,0.103592,1.72815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9656,3783.0,3474.0,2424,0,0,1453862853,0.000365749,0.0994612,0.00352491,0.877537,0.00853505,0.00333615,0.0837699,0.0761753,0.00144927,0.109333,0.212851,2.40286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
